vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Access
235,HP-C31F,ADMIN CORR. HP-C31F,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,166,HP3140G,HUDDLE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba83e,1
235,HP-C31F,ADMIN CORR. HP-C31F,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,101,HP3140EE,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,243,HP3010D,ELECT,7a8be452-8a51-4415-8321-f24ba84a7a2d-0132a325,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,168,HP3130C,TOILET,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba893,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,125,HP3151,RESEARCH,19efacc1-ae3b-4e9f-99ca-6fedd68a9eba-0031af06,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,172,HP3140M,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a6,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,169,HP3140K,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba896,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,170,HP3140J,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba897,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,195,HP3140H,STAFF OFFICE,e0ef02ed-b478-494e-b673-998064ed7d6f-0043da98,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,226,HP3010C,MEDITATION,080fb163-97a4-4ffb-bc78-8c98df03bef8-006d2059,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,166,HP3140G,HUDDLE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba83e,1
236,HP5220,ADMIN CORR. HP5220,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d5,171,HP3140L,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba89e,1
232,HP3014,ELECT HP3014,d17140ae-73d7-4137-8f33-31de6e23511e-0087fd3c,229,HP-C30B,PUBLIC CORR.,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-008469ef,1
39,HP2303,RECEIVING/LOADING HP2303,9636b62e-8b9e-43fa-a4a9-f3405902d751-003de88b,63,HP2303B,RECYCLING,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd838,1
39,HP2303,RECEIVING/LOADING HP2303,9636b62e-8b9e-43fa-a4a9-f3405902d751-003de88b,64,HP2303A,WASTE STOR,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd83b,1
39,HP2303,RECEIVING/LOADING HP2303,9636b62e-8b9e-43fa-a4a9-f3405902d751-003de88b,53,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,1
39,HP2303,RECEIVING/LOADING HP2303,9636b62e-8b9e-43fa-a4a9-f3405902d751-003de88b,71,HP2303C,LOADING DOCK,99c79835-3be2-4564-b1b3-9905d12d45b2-00b842f0,1
393,HP5221,WEST ATRIUM HP5221,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af07,254,HP4210,ADL STORAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624b,1
393,HP5221,WEST ATRIUM HP5221,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af07,257,HP4208,ANATOMY / SPEECH STORAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624f,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,249,HP4312,CLASSROOM,bddf1669-ea15-4c5e-a2a9-34e4075e83bc-002bfe1f,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,304,HP-ST-401,STAIR,363b0869-408a-48a6-bd1a-c1220b2aa530-003e35be,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,302,HP-EL-2,ELEVATOR,363b0869-408a-48a6-bd1a-c1220b2aa530-003e35b5,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,250,HP4202,ADL CLASS LAB,7d138358-9f87-4466-8f01-402102411f74-002c18fb,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,407,HP4312A,AV CLO,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c46424,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,402,HP-EL-1,ELEVATOR,bb9deb9c-9308-4235-b52c-58a3927e8235-00b09d44,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,252,HP4304,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6248,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,253,HP4308,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6249,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,268,HP4306,SEMINAR,b3065094-86ab-4d77-9287-663e2d01caf4-0032d149,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,255,HP4204,ANATOMY CLASS LAB,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624c,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,396,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,259,HP4302,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d625a,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,408,HP4306A,AV CLO.,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c464bb,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,376,HP4005,PUBLIC (STAIR),8df684a3-eb47-49ac-8d34-df8266b25986-004ce63c,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,248,HP4310,CLASSROOM,bddf1669-ea15-4c5e-a2a9-34e4075e83bc-002bfe1c,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,388,HP4304A,AV CLO.,7d318c75-447d-4ef8-9c1f-27c12d2df25a-006b729e,1
394,HP4002,EAST ATRIUM HP4002,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,303,HP-ST-402,STAIR,363b0869-408a-48a6-bd1a-c1220b2aa530-003e35bb,1
567,HP6302,STORAGE HP6302,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00331bd5,562,HP6306,CONTROL,c82672cd-897e-4bd6-b9f0-6a0f1ffc6248-002ec24d,1
567,HP6302,STORAGE HP6302,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00331bd5,600,HP-C63A,PATIENT UNIT CORRIDOR,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,1
567,HP6302,STORAGE HP6302,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00331bd5,548,HP6304,SIM: FLEX,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d947c,1
163,HP3110R,OFFICE HP3110R,a4a4aed8-5bcf-466e-8a97-51854c0bd956-003b1ed9,164,HP3110S,OFFICE,9184f9ef-56f8-464d-8752-2bc104b17e34-003b73a0,1
163,HP3110R,OFFICE HP3110R,a4a4aed8-5bcf-466e-8a97-51854c0bd956-003b1ed9,110,HP3110Q,OFFICE,ca3b91b7-bf10-48e0-a639-693902af65e9-00310746,1
163,HP3110R,OFFICE HP3110R,a4a4aed8-5bcf-466e-8a97-51854c0bd956-003b1ed9,96,HP3110M,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5429,1
163,HP3110R,OFFICE HP3110R,a4a4aed8-5bcf-466e-8a97-51854c0bd956-003b1ed9,97,HP3110N,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d542a,1
163,HP3110R,OFFICE HP3110R,a4a4aed8-5bcf-466e-8a97-51854c0bd956-003b1ed9,210,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,1
163,HP3110R,OFFICE HP3110R,a4a4aed8-5bcf-466e-8a97-51854c0bd956-003b1ed9,98,HP3110P,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d542c,1
395,HP-C40B,PUBLIC CORR. HP-C40B,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,264,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,1
395,HP-C40B,PUBLIC CORR. HP-C40B,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,258,HP4206,ANATOMAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6251,1
395,HP-C40B,PUBLIC CORR. HP-C40B,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,401,HP4016,DATA,8f8a98cb-64bc-42ae-9d99-d208628062c0-009b0215,1
395,HP-C40B,PUBLIC CORR. HP-C40B,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,391,HP4209,WELLNESS,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,1
395,HP-C40B,PUBLIC CORR. HP-C40B,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,255,HP4204,ANATOMY CLASS LAB,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624c,1
395,HP-C40B,PUBLIC CORR. HP-C40B,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,256,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,1
395,HP-C40B,PUBLIC CORR. HP-C40B,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,392,HP4014,ELECT,d17140ae-73d7-4137-8f33-31de6e23511e-0087fd8e,1
305,HP4120W,OFFICE HP4120W,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,309,HP4120Q,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,1
305,HP4120W,OFFICE HP4120W,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,313,HP4120U,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044cd21,1
305,HP4120W,OFFICE HP4120W,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,359,HP4120P,CHAIR OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486563,1
305,HP4120W,OFFICE HP4120W,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,311,HP4120R,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,1
305,HP4120W,OFFICE HP4120W,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,399,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,1
305,HP4120W,OFFICE HP4120W,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,312,HP4120S,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,1
305,HP4120W,OFFICE HP4120W,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,306,HP4120X,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,1
305,HP4120W,OFFICE HP4120W,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,308,HP4120V,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,1
434,HP5120E,STAFF OFFICE HP5120E,6ff27a87-62af-40f8-a24b-83e797282507-003ddfa7,466,HP5130C,OPEN HUDDLE,21958d62-3273-46ac-b7c7-ea989ee8612c-00477a90,1
434,HP5120E,STAFF OFFICE HP5120E,6ff27a87-62af-40f8-a24b-83e797282507-003ddfa7,437,HP5120G,STAFF OFFICE,6ff27a87-62af-40f8-a24b-83e797282507-003de075,1
434,HP5120E,STAFF OFFICE HP5120E,6ff27a87-62af-40f8-a24b-83e797282507-003ddfa7,430,HP5120C,HUDDLE,9184f9ef-56f8-464d-8752-2bc104b17e34-003b6e16,1
434,HP5120E,STAFF OFFICE HP5120E,6ff27a87-62af-40f8-a24b-83e797282507-003ddfa7,432,HP5120A,WORKROOM / STORAGE,9184f9ef-56f8-464d-8752-2bc104b17e34-003b6f28,1
434,HP5120E,STAFF OFFICE HP5120E,6ff27a87-62af-40f8-a24b-83e797282507-003ddfa7,448,HP5120J,STAFF OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044caef,1
306,HP4120X,OFFICE HP4120X,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,309,HP4120Q,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,1
306,HP4120X,OFFICE HP4120X,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,313,HP4120U,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044cd21,1
306,HP4120X,OFFICE HP4120X,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,359,HP4120P,CHAIR OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486563,1
306,HP4120X,OFFICE HP4120X,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,305,HP4120W,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,1
306,HP4120X,OFFICE HP4120X,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,311,HP4120R,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,1
306,HP4120X,OFFICE HP4120X,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,399,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,1
306,HP4120X,OFFICE HP4120X,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,312,HP4120S,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,1
306,HP4120X,OFFICE HP4120X,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,307,HP4120Z,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8e,1
306,HP4120X,OFFICE HP4120X,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,308,HP4120V,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,1
307,HP4120Z,OFFICE HP4120Z,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8e,399,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,1
307,HP4120Z,OFFICE HP4120Z,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8e,306,HP4120X,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,1
308,HP4120V,OFFICE HP4120V,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,309,HP4120Q,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,1
308,HP4120V,OFFICE HP4120V,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,313,HP4120U,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044cd21,1
308,HP4120V,OFFICE HP4120V,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,359,HP4120P,CHAIR OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486563,1
308,HP4120V,OFFICE HP4120V,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,305,HP4120W,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,1
308,HP4120V,OFFICE HP4120V,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,311,HP4120R,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,1
308,HP4120V,OFFICE HP4120V,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,399,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,1
308,HP4120V,OFFICE HP4120V,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,312,HP4120S,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,1
308,HP4120V,OFFICE HP4120V,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,306,HP4120X,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,1
309,HP4120Q,OFFICE HP4120Q,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,313,HP4120U,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044cd21,1
309,HP4120Q,OFFICE HP4120Q,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,359,HP4120P,CHAIR OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486563,1
309,HP4120Q,OFFICE HP4120Q,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,305,HP4120W,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,1
309,HP4120Q,OFFICE HP4120Q,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,311,HP4120R,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,1
309,HP4120Q,OFFICE HP4120Q,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,399,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,1
309,HP4120Q,OFFICE HP4120Q,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,312,HP4120S,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,1
309,HP4120Q,OFFICE HP4120Q,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,306,HP4120X,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,1
309,HP4120Q,OFFICE HP4120Q,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,308,HP4120V,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,1
310,HP4140F,STAFF OFFICE HP4140F,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca92,246,HP4140E,STAFF OFFICE,d2bccdad-4552-456d-9e21-587d346423c8-002bf6a0,1
310,HP4140F,STAFF OFFICE HP4140F,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca92,396,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,1
310,HP4140F,STAFF OFFICE HP4140F,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca92,397,HP5226,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b134,1
310,HP4140F,STAFF OFFICE HP4140F,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca92,327,HP4140G,STAFF OFFICE,7d28afc0-14ff-4e4b-a1a6-46e8b8ac765e-0044d85e,1
311,HP4120R,OFFICE HP4120R,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,309,HP4120Q,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,1
311,HP4120R,OFFICE HP4120R,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,313,HP4120U,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044cd21,1
311,HP4120R,OFFICE HP4120R,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,359,HP4120P,CHAIR OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486563,1
311,HP4120R,OFFICE HP4120R,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,305,HP4120W,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,1
311,HP4120R,OFFICE HP4120R,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,399,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,1
311,HP4120R,OFFICE HP4120R,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,312,HP4120S,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,1
311,HP4120R,OFFICE HP4120R,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,306,HP4120X,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,1
311,HP4120R,OFFICE HP4120R,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,308,HP4120V,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,1
312,HP4120S,OFFICE HP4120S,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,309,HP4120Q,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca91,1
312,HP4120S,OFFICE HP4120S,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,313,HP4120U,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044cd21,1
312,HP4120S,OFFICE HP4120S,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,359,HP4120P,CHAIR OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486563,1
312,HP4120S,OFFICE HP4120S,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,305,HP4120W,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca89,1
312,HP4120S,OFFICE HP4120S,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,311,HP4120R,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca99,1
312,HP4120S,OFFICE HP4120S,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,399,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,1
312,HP4120S,OFFICE HP4120S,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,306,HP4120X,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8d,1
312,HP4120S,OFFICE HP4120S,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca9c,308,HP4120V,OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca8f,1
392,HP4014,ELECT HP4014,d17140ae-73d7-4137-8f33-31de6e23511e-0087fd8e,395,HP-C40B,PUBLIC CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,1
150,HP3120P,CHAIR OFFICE HP3120P,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,196,HP3120U,OFFICE,982b0bb1-46e5-4274-9a86-28aa970acb89-00467b14,1
150,HP3120P,CHAIR OFFICE HP3120P,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,104,HP3120Y,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,1
150,HP3120P,CHAIR OFFICE HP3120P,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,233,HP-C31B,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-00898fc5,1
150,HP3120P,CHAIR OFFICE HP3120P,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,175,HP3120S,OFFICE,66012009-ce1e-488e-95c7-106a3df10f70-003bac5a,1
150,HP3120P,CHAIR OFFICE HP3120P,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,75,HP3120W,OFFICE,1ba13095-4a3a-4dfb-bb79-e671735cf6e1-002bf766,1
150,HP3120P,CHAIR OFFICE HP3120P,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,109,HP3120V,OFFICE,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,1
150,HP3120P,CHAIR OFFICE HP3120P,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,162,HP3120R,OFFICE,884db1d5-5f47-48ab-9ebd-e94c513092d2-003ad87c,1
150,HP3120P,CHAIR OFFICE HP3120P,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,126,HP3120Q,OFFICE,19efacc1-ae3b-4e9f-99ca-6fedd68a9eba-0031aff6,1
602,HP6342,CONTROL HP6342,b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-00718920,521,HP6344,SIM: MH,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,1
602,HP6342,CONTROL HP6342,b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-00718920,577,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,1
602,HP6342,CONTROL HP6342,b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-00718920,534,HP6340,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc4,1
602,HP6342,CONTROL HP6342,b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-00718920,605,HP6344A,STORAGE,33afc0de-f027-4dda-bf80-d356d9ea8ac9-00726c95,1
611,HP6002,EAST ATRIUM HP6002,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,621,HP-EL-1,ELEVATOR,5c1cfe9a-7356-4ee9-a7ec-333e5b2d8bf0-00b86a9d,1
611,HP6002,EAST ATRIUM HP6002,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,626,HP-C60C,CORRIDOR,4f93459d-87bb-438e-8ed8-b827dc809597-016effb2,1
611,HP6002,EAST ATRIUM HP6002,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,534,HP6340,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc4,1
611,HP6002,EAST ATRIUM HP6002,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,605,HP6344A,STORAGE,33afc0de-f027-4dda-bf80-d356d9ea8ac9-00726c95,1
611,HP6002,EAST ATRIUM HP6002,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,579,HP-C63B,PATIENT UNIT CORRIDOR,d08dea9a-c945-4f25-ba65-da521d60c1ba-00469304,1
611,HP6002,EAST ATRIUM HP6002,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,568,HP-EL-2,ELEVATOR,363b0869-408a-48a6-bd1a-c1220b2aa530-003e3660,1
611,HP6002,EAST ATRIUM HP6002,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,521,HP6344,SIM: MH,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,1
435,HP5120Z,STAFF OFFICE HP5120Z,6ff27a87-62af-40f8-a24b-83e797282507-003ddfef,436,HP5120X,STAFF OFFICE,6ff27a87-62af-40f8-a24b-83e797282507-003de032,1
435,HP5120Z,STAFF OFFICE HP5120Z,6ff27a87-62af-40f8-a24b-83e797282507-003ddfef,457,HP5120V,STAFF OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044df10,1
