Index,Room Number,Room Name,Room Unique ID,Polygon Points,Touching Wall Unique IDs,Area,Centroid
57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,"[(5884.2172984685922, 1459.2165633907996), (5884.2172984685922, 1456.8832300574661), (5883.0506318019261, 1456.8832300574661), (5883.0506318019261, 1459.2165633907996)]","['8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '3eaa97b0-88d1-4d4d-9b36-c71896216586-00c17ab1', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-0042601f', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', 'd18df051-064c-4166-9b7d-dea6e37e5409-00c1ae3f', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'a8551357-f83a-4788-a2f4-b0d258a2a9f9-00c66ead', 'c2f4eec5-3408-449e-afd5-917e6802af83-0097b229', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', '5d6912a1-3831-44b9-bc02-750df206b26b-00faf4ba', '498cd0f0-07e6-4a11-bbd3-8c27b35bce5d-00645a53', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', '2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a01e', '3cd687a1-e134-47f3-89b8-4a07257f0e1c-00469046', '9b41fb27-e8e0-4e83-b735-d7d1f9c1c64f-00424e99', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c17036', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c16f1b', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d']",2.7222222201526165,"(5883.6339666265112, 1458.0498970942001)"
57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,"[(5884.2172984685922, 1484.21656341881), (5884.2172984685922, 1481.8832300854765), (5883.0506318019261, 1481.8832300854765), (5883.0506318019261, 1484.21656341881)]","['8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '3eaa97b0-88d1-4d4d-9b36-c71896216586-00c17ab1', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-0042601f', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', 'd18df051-064c-4166-9b7d-dea6e37e5409-00c1ae3f', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'a8551357-f83a-4788-a2f4-b0d258a2a9f9-00c66ead', 'c2f4eec5-3408-449e-afd5-917e6802af83-0097b229', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', '5d6912a1-3831-44b9-bc02-750df206b26b-00faf4ba', '498cd0f0-07e6-4a11-bbd3-8c27b35bce5d-00645a53', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', '2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a01e', '3cd687a1-e134-47f3-89b8-4a07257f0e1c-00469046', '9b41fb27-e8e0-4e83-b735-d7d1f9c1c64f-00424e99', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c17036', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c16f1b', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d']",2.7222222220152617,"(5883.6339652854294, 1483.0498967897374)"
57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,"[(5961.2172984685913, 1459.1332300854763), (5961.2172984685913, 1456.9665634188098), (5959.0506318019252, 1456.9665634188098), (5959.0506318019252, 1459.1332300854763)]","['8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '3eaa97b0-88d1-4d4d-9b36-c71896216586-00c17ab1', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-0042601f', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', 'd18df051-064c-4166-9b7d-dea6e37e5409-00c1ae3f', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'a8551357-f83a-4788-a2f4-b0d258a2a9f9-00c66ead', 'c2f4eec5-3408-449e-afd5-917e6802af83-0097b229', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', '5d6912a1-3831-44b9-bc02-750df206b26b-00faf4ba', '498cd0f0-07e6-4a11-bbd3-8c27b35bce5d-00645a53', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', '2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a01e', '3cd687a1-e134-47f3-89b8-4a07257f0e1c-00469046', '9b41fb27-e8e0-4e83-b735-d7d1f9c1c64f-00424e99', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c17036', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c16f1b', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d']",4.6944444440305233,"(5960.1339653099194, 1458.049896794734)"
58,HP6369,SP STORAGE,3cd687a1-e134-47f3-89b8-4a07257f0e1c-00468dd7,"[(5923.1339651352591, 1426.6176305849385), (5923.1339651352591, 1433.7790634188102), (5915.2172984685913, 1433.7790634188102), (5915.2172984685913, 1431.9665633907994), (5913.0506318019252, 1431.9665633907994), (5913.0506318019252, 1433.7790634188102), (5912.5297984686022, 1433.7790634188102), (5912.5297984686022, 1430.4665634304899), (5913.4192984685915, 1430.4665634304899), (5913.5714651352582, 1430.4665634304899), (5913.5714651352582, 1429.8623967638234), (5912.9672984685913, 1429.8623967638234), (5912.9672984685913, 1420.5498969026555), (5923.1339651352582, 1420.5498969026555), (5923.1339651352591, 1426.4092717521435)]","['7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-004261eb', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', '498cd0f0-07e6-4a11-bbd3-8c27b35bce5d-00645a53', '30b576ac-2bfe-4bd2-94d6-00f061d6e2a5-01364d6a', '30b576ac-2bfe-4bd2-94d6-00f061d6e2a5-01364d6a', '30b576ac-2bfe-4bd2-94d6-00f061d6e2a5-01364d6a', '2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e09efe', '2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e09f16', 'dd24436d-91b4-41be-b02c-2dfa8ebecd25-009279eb', '7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-004261eb']",131.65364423952997,"(5918.1223535762556, 1427.040469584477)"
59,HP-C63B,PATIENT UNIT CORRIDOR,d08dea9a-c945-4f25-ba65-da521d60c1ba-00469304,"[(5923.1339651352591, 1566.0134384304893), (5923.1339651352591, 1556.9561467521421), (5932.1339651352682, 1556.9561467521421), (5932.1339651352682, 1564.9275332467944), (5936.7531963104921, 1564.9275332467944), (5937.8502428040783, 1573.2582300574661), (5941.7669094707453, 1573.2582300574661), (5941.7669094707453, 1575.0498967241329), (5941.7669094707453, 1576.8415633907996), (5937.8486277073753, 1576.8415633907996), (5936.8522267065691, 1584.9665634304895), (5932.13396513527, 1584.9665634304895), (5932.13396513527, 1592.7113295976933), (5932.1339651352691, 1592.893646763823), (5932.1339651352691, 1592.9353134304883), (5932.1339651352691, 1596.5708941274704), (5932.1339651352691, 1597.367794626932), (5932.1339651352691, 1612.2718893943895), (5932.1339651352682, 1612.9249310610562), (5932.1339651352682, 1614.2061467521435), (5932.1339651352682, 1622.1747907440522), (5936.8669130160415, 1622.1747907440522), (5936.8682141802137, 1622.1846714594828), (5937.8422356179299, 1629.5811467521428), (5941.7589022845968, 1629.5811467521428), (5941.7589022845968, 1631.3728134188095), (5941.7589022845968, 1633.1644800854754), (5937.8529166380476, 1633.1644800854754), (5936.874850560459, 1640.5916693621691), (5932.3370901352682, 1640.5916693621691), (5932.1339651352682, 1640.5916693621691), (5932.1339651352682, 1638.5498967638246), (5922.3370901352691, 1638.5498967638252), (5917.6652151222261, 1638.5498967638255), (5917.6652151222261, 1637.8010217241326), (5917.6652151222261, 1629.5498967448025), (5923.1339651352682, 1629.5498967241267), (5923.1339651352682, 1609.5498967638241), (5915.3943818019252, 1609.5498967638241), (5915.3943818019252, 1609.3311467638241), (5912.4881318019552, 1609.3311467638241), (5912.4881318019543, 1597.9613805966192), (5912.4881318019543, 1597.8250630572038), (5923.1339651352591, 1597.8250630572038), (5923.1339651352591, 1585.9196884188088), (5923.1339651352591, 1585.6957045860138)]","['8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d930e', '6773639c-9b42-4945-ba92-0031657181cc-00423d4e', '8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d93cc', '9a124c40-6322-4365-ab43-fcc9292ffaf3-0043ab23', '9a124c40-6322-4365-ab43-fcc9292ffaf3-0043ab21', '45778cb3-63dd-4848-b117-93b6a4c2c592-00c05b13', '45778cb3-63dd-4848-b117-93b6a4c2c592-00c05b11', '45778cb3-63dd-4848-b117-93b6a4c2c592-00c05b11', '45778cb3-63dd-4848-b117-93b6a4c2c592-00c05b5c', '9a124c40-6322-4365-ab43-fcc9292ffaf3-0043ab0c', '9a124c40-6322-4365-ab43-fcc9292ffaf3-0043ab1b', '8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d93cb', '8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d93cb', '51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031bce4', '51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031bce4', '51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031bce4', '51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031bce4', '51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031bce4', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421be8', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421be8', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bda', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bd8', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bd8', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bd9', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bc2', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bc2', '8c6955e2-d8ba-4d92-81a4-72f71b7f6d09-00a87e69', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bc0', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bd0', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bd0', '3a5557e2-bf6e-488e-adca-120e05bb0b6a-00addfa6', '6773639c-9b42-4945-ba92-0031657181cc-00422ed5', '6773639c-9b42-4945-ba92-0031657181cc-00422ed5', '6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fe6', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c17463', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c17463', 'd08dea9a-c945-4f25-ba65-da521d60c1ba-0046936e', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c172ea', '8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d930e']",1139.6988266818225,"(5927.8341789297992, 1600.8729167734596)"
60,HP6123,WS,21958d62-3273-46ac-b7c7-ea989ee8612c-00477d46,"[(5752.2589651352582, 1632.2686467241342), (5752.2589651352582, 1625.0082300971558), (5760.113131801927, 1625.0082300971558), (5760.113131801927, 1632.2686467241342)]",['07f62be8-345c-4fd5-b3fc-ddd2d4e5935e-0132f151'],57.024522257968783,"(5756.1860484611989, 1628.6384384084358)"
61,HP6125,WS,21958d62-3273-46ac-b7c7-ea989ee8612c-00477d47,"[(5752.2589651352582, 1617.7790634304897), (5760.113131801927, 1617.7790634304897), (5760.113131801927, 1625.0082300971558), (5752.2589651352582, 1625.0082300971558)]",['07f62be8-345c-4fd5-b3fc-ddd2d4e5935e-0132f151'],56.779079861938953,"(5756.1860484410136, 1621.3936467560275)"
62,HP6127,WS,21958d62-3273-46ac-b7c7-ea989ee8612c-00477d75,"[(5752.2589651352582, 1609.5290634304904), (5759.8891734685922, 1609.5290634304904), (5759.8891734685922, 1611.751021763823), (5759.8891734685922, 1612.24260505747), (5760.113131801927, 1612.253021763823), (5760.113131801927, 1617.7790634304897), (5752.2589651352582, 1617.7790634304897)]",['07f62be8-345c-4fd5-b3fc-ddd2d4e5935e-0132f151'],64.187988284043968,"(5756.1498577939537, 1613.6802981240514)"
63,HP6100T,CLO.,21958d62-3273-46ac-b7c7-ea989ee8612c-00477da3,"[(5816.956881801927, 1631.9040633908005), (5816.956881801927, 1617.8207300971592), (5820.4596256523409, 1617.8207300971592), (5820.4596256523409, 1631.9040633908005)]","['9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-00713e1a', '0a1fc065-16d3-4ebe-9b13-6c3fb44ac661-00cf47cf', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c555a', '1c6cdaca-7a0e-495a-a3a5-0b1cf87c6050-00d11e95']",49.330309089273214,"(5818.7082536627668, 1624.8623967260467)"
64,HP6011,TOILET,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c3,"[(5826.7721256523409, 1612.075938430492), (5833.6902560394365, 1612.075938430492), (5833.6902560394365, 1620.8259384304924), (5826.7721256523409, 1620.8259384304924), (5826.7721256523409, 1612.7270870804093)]","['b1ad8d95-af87-4602-a7d5-3719bef61b59-008fb9f1', 'edc42879-289b-4469-8daf-1596f5f79aa8-0130649e', 'edc42879-289b-4469-8daf-1596f5f79aa8-013064a9', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c555b', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c555b']",60.533640887588263,"(5830.2311908300817, 1616.450938426116)"
65,HP6015,ELECT,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c4,"[(5845.7172984685913, 1612.1332300971562), (5845.7172984685913, 1609.8571884304922), (5850.9829234590907, 1609.8571884304922), (5850.9829234590907, 1610.3467717638257), (5856.4047984685931, 1610.3467717638257), (5856.4047984685931, 1621.133230097159), (5856.4047984685931, 1624.5395210679662), (5851.6600067461468, 1624.5395210679662), (5842.2371310394319, 1624.5395210679662), (5842.2371310394319, 1612.1801050971587), (5843.5506318019252, 1612.1801050971587), (5843.5506318019252, 1612.1332300971562)]","['9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-00713700', '7cf46370-ebf3-417d-88b5-440c677c61cf-00a6387c', '06729569-d560-4721-a8b6-9b9ef2d38f4d-00b084c9', '06729569-d560-4721-a8b6-9b9ef2d38f4d-00b084c9', 'edc42879-289b-4469-8daf-1596f5f79aa8-013062aa', 'edc42879-289b-4469-8daf-1596f5f79aa8-013062aa', 'edc42879-289b-4469-8daf-1596f5f79aa8-013063ab', 'edc42879-289b-4469-8daf-1596f5f79aa8-01306733']",197.37736982852221,"(5849.4786115830075, 1617.5443042945342)"
66,HP6017,DATA,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c5,"[(5868.8631317461468, 1613.1906287470761), (5868.8631317461468, 1620.930105097159), (5856.9152151352591, 1620.930105097159), (5856.9152151352591, 1610.242605097159), (5862.2745901257576, 1610.242605097159), (5862.2745901257576, 1609.7530217638255), (5868.8631317461468, 1609.7530217638255)]","['9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-007138e6', '06729569-d560-4721-a8b6-9b9ef2d38f4d-00b0826e', '06729569-d560-4721-a8b6-9b9ef2d38f4d-00b084c9', '9afa5463-f927-4949-85c1-89ae4bc40a4e-00d08f34', '7cf46370-ebf3-417d-88b5-440c677c61cf-00a639b1', '9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-007138e6']",130.91899894922972,"(5862.9551967352036, 1615.4486621287892)"
67,HP6013,TOILET,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c7,"[(5834.4194227061034, 1612.075938430492), (5841.3725477060989, 1612.075938430492), (5841.3725477060989, 1624.5916044012995), (5839.4829234430645, 1624.5916044012995), (5835.6017143727695, 1624.5916044012995), (5835.6017143727695, 1618.6228134304922), (5834.4194227061034, 1618.6228134304922)]","['b1ad8d95-af87-4602-a7d5-3719bef61b59-008fb9f1', '0458a050-7c8a-439e-a2f3-edcfb8938d33-015f2f34', '29f74255-a5ee-4c5a-ae4c-192ee47fcc4d-015086d1', '29f74255-a5ee-4c5a-ae4c-192ee47fcc4d-015086d1', 'edc42879-289b-4469-8daf-1596f5f79aa8-013064a4', 'edc42879-289b-4469-8daf-1596f5f79aa8-013064a6', 'edc42879-289b-4469-8daf-1596f5f79aa8-013064a7']",79.966138128191233,"(5838.1506174628448, 1618.0448971017138)"
68,HP6100L,COLLAB,a557aeab-c904-4d24-93d9-fccd32a24fa3-0048f742,"[(5792.1339650794798, 1637.6436467241333), (5807.1235484128129, 1637.6436467241333), (5807.1235484128129, 1638.5374665757263), (5807.1339650794798, 1638.5374665757263), (5807.1339650794798, 1644.0868491968713), (5807.1235484128129, 1644.0868491968713), (5807.1235484128129, 1644.591563390976), (5807.1339650794798, 1644.591563390976), (5807.1339650794798, 1646.4665633908), (5792.1339650794798, 1646.4665633908)]","['52e3d7de-bdc9-449f-a034-451f2768e26b-016218b4', 'a25e501e-f1ab-437a-9216-86747a970cb4-00697d46', '52e3d7de-bdc9-449f-a034-451f2768e26b-016218b4', 'a25e501e-f1ab-437a-9216-86747a970cb4-00697d46', '3de7dd4b-9c90-45bb-84a7-0e37f1bd2662-00fb67dc', 'a25e501e-f1ab-437a-9216-86747a970cb4-00697d48']",132.32918193750083,"(5799.6331399741639, 1642.0552932520243)"
