Phase,AgentID,Starting Node,Starting Room Name,Current Node,Room Name,Path,Agent Type
0,755,53,EAST ATRIUM,490,COLLAB,"[53, 42, 181, 304, 440, 509, 421, 490]",Student
0,756,1,AUDITORIUM,255,ANATOMY CLASS LAB,"[1, 26, 18, 8, 17, 44, 179, 302, 394, 255]",Student
0,757,140,SEMINAR,36,CLASSROOM,"[140, 224, 181, 42, 53, 36]",Student
0,758,68,STAIR 04,227,COLLAB,"[68, 53, 42, 181, 209, 84, 229, 226, 125, 235, 227]",Student
0,759,509,EAST ATRIUM,154,HUDDLE,"[509, 433, 489, 488, 373, 206, 210, 231, 214, 154]",Student
0,760,229,PUBLIC CORR.,250,ADL CLASS LAB,"[229, 84, 209, 181, 304, 394, 250]",Student
0,761,509,EAST ATRIUM,34,CLASSROOM,"[509, 433, 489, 488, 373, 206, 55, 34]",Student
0,762,509,EAST ATRIUM,211,COLLAB,"[509, 440, 304, 181, 209, 99, 211]",Student
0,763,613,ADMIN CORR.,84,CLASSROOM (30),"[613, 593, 488, 489, 433, 509, 440, 304, 181, 209, 84]",Student
0,764,611,EAST ATRIUM,439,COLLAB HUB,"[611, 568, 441, 509, 412, 511, 491, 439]",Student
0,765,395,PUBLIC CORR.,153,HUDDLE,"[395, 255, 394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 231, 214, 159, 153]",Student
0,766,53,EAST ATRIUM,211,COLLAB,"[53, 42, 181, 209, 99, 211]",Student
0,767,268,SEMINAR,35,AUDITORIUM,"[268, 304, 181, 42, 53, 35]",Student
0,768,55,STAIR,108,RESEARCH,"[55, 206, 210, 240, 211, 99, 209, 84, 229, 226, 125, 108]",Student
0,769,433,PUBLIC CORR,421,CLASSROOM,"[433, 489, 499, 517, 490, 421]",Student
0,770,373,STAIR 03,421,CLASSROOM,"[373, 488, 489, 499, 517, 490, 421]",Student
0,771,17,ELEVATOR,439,COLLAB HUB,"[17, 44, 179, 302, 441, 509, 412, 511, 491, 439]",Student
0,772,28,STUDENT COLLABORATION,249,CLASSROOM,"[28, 29, 18, 8, 17, 44, 179, 302, 394, 249]",Student
0,773,35,AUDITORIUM,81,COMPUTER CLASSROOM,"[35, 53, 42, 181, 209, 81]",Student
0,774,28,STUDENT COLLABORATION,405,COLLAB,"[28, 29, 18, 8, 17, 44, 179, 302, 394, 405]",Student
0,775,440,STAIR 01,259,CLASSROOM,"[440, 304, 394, 259]",Student
0,776,394,EAST ATRIUM,429,HUDDLE,"[394, 304, 440, 509, 412, 511, 491, 439, 510, 429]",Student
0,777,398,ADMIN CORR.,250,ADL CLASS LAB,"[398, 396, 267, 391, 395, 255, 250]",Student
0,778,509,EAST ATRIUM,248,CLASSROOM,"[509, 440, 304, 394, 248]",Student
0,779,394,EAST ATRIUM,414,MAKERSPACE MEDIA LAB,"[394, 304, 440, 509, 412, 414]",Student
0,780,509,EAST ATRIUM,259,CLASSROOM,"[509, 440, 304, 394, 259]",Student
0,781,229,PUBLIC CORR.,106,RESEARCH,"[229, 226, 125, 106]",Student
0,782,209,EAST ATRIUM,81,COMPUTER CLASSROOM,"[209, 81]",Student
0,783,69,PUBLIC CORR.,439,COLLAB HUB,"[69, 55, 206, 373, 488, 489, 476, 431, 445, 510, 439]",Student
0,784,230,WEST ATRIUM,255,ANATOMY CLASS LAB,"[230, 82, 209, 181, 304, 394, 255]",Student
0,785,231,PUBLIC CORR.,38,CLASSROOM,"[231, 210, 206, 55, 69, 53, 38]",Student
0,786,229,PUBLIC CORR.,430,HUDDLE,"[229, 84, 209, 181, 304, 440, 509, 433, 466, 430]",Student
0,787,46,VESTIBULE,262,RESEARCH,"[46, 53, 42, 181, 304, 394, 396, 262]",Student
0,788,230,WEST ATRIUM,34,CLASSROOM,"[230, 82, 209, 181, 42, 53, 69, 34]",Student
0,789,598,STAIR 04,228,COLLAB,"[598, 493, 509, 440, 304, 181, 209, 228]",Student
0,790,433,PUBLIC CORR,76,CLASSROOM,"[433, 509, 440, 304, 181, 209, 76]",Student
0,791,29,PREFUNCTION,252,CLASSROOM,"[29, 1, 6, 27, 43, 180, 303, 252]",Student
0,792,579,PATIENT UNIT CORRIDOR,211,COLLAB,"[579, 599, 442, 303, 180, 209, 99, 211]",Student
0,793,1,AUDITORIUM,99,CLASSROOM,"[1, 26, 18, 8, 17, 44, 179, 209, 99]",Student
0,794,512,WEST ATRIUM,106,RESEARCH,"[512, 433, 509, 440, 304, 181, 209, 84, 229, 226, 125, 106]",Student
0,795,509,EAST ATRIUM,261,RESEARCH,"[509, 440, 304, 394, 396, 261]",Student
0,796,510,ADMIN CORR.,227,COLLAB,"[510, 439, 491, 511, 412, 509, 440, 304, 181, 209, 84, 229, 226, 125, 235, 227]",Student
0,797,209,EAST ATRIUM,248,CLASSROOM,"[209, 181, 304, 394, 248]",Student
0,798,594,PUBLIC CORR.,228,COLLAB,"[594, 610, 612, 611, 568, 441, 302, 179, 209, 228]",Student
0,799,209,EAST ATRIUM,290,HUDDLE,"[209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,800,509,EAST ATRIUM,125,RESEARCH,"[509, 440, 304, 181, 209, 84, 229, 226, 125]",Student
0,801,592,STAIR 01,228,COLLAB,"[592, 440, 304, 181, 209, 228]",Student
0,802,509,EAST ATRIUM,290,HUDDLE,"[509, 433, 489, 488, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,803,42,STAIR,212,DIAGNOSTIC CLASS LAB STORAGE,"[42, 181, 209, 84, 229, 212]",Student
0,804,35,AUDITORIUM,108,RESEARCH,"[35, 53, 42, 181, 209, 84, 229, 226, 125, 108]",Student
0,805,1,AUDITORIUM,252,CLASSROOM,"[1, 6, 27, 43, 180, 303, 252]",Student
0,806,511,PUBLIC CORR.,154,HUDDLE,"[511, 433, 489, 488, 373, 206, 210, 231, 214, 154]",Student
0,807,209,EAST ATRIUM,108,RESEARCH,"[209, 84, 229, 226, 125, 108]",Student
0,808,209,EAST ATRIUM,253,CLASSROOM,"[209, 181, 304, 253]",Student
0,809,509,EAST ATRIUM,1,AUDITORIUM,"[509, 441, 302, 179, 44, 17, 8, 18, 26, 1]",Student
0,810,53,EAST ATRIUM,490,COLLAB,"[53, 42, 181, 304, 440, 509, 421, 490]",Student
0,811,69,PUBLIC CORR.,260,RESEARCH,"[69, 53, 42, 181, 304, 394, 396, 260]",Student
0,812,53,EAST ATRIUM,419,SKILLS LAB STORAGE,"[53, 69, 55, 206, 373, 488, 489, 433, 512, 419]",Student
0,813,592,STAIR 01,261,RESEARCH,"[592, 440, 304, 394, 396, 261]",Student
0,814,396,ADMIN CORR.,212,DIAGNOSTIC CLASS LAB STORAGE,"[396, 394, 304, 181, 209, 84, 229, 212]",Student
0,815,35,AUDITORIUM,84,CLASSROOM (30),"[35, 53, 42, 181, 209, 84]",Student
0,816,512,WEST ATRIUM,419,SKILLS LAB STORAGE,"[512, 419]",Student
0,817,229,PUBLIC CORR.,290,HUDDLE,"[229, 84, 209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,818,611,EAST ATRIUM,34,CLASSROOM,"[611, 568, 441, 302, 179, 44, 53, 69, 34]",Student
0,819,209,EAST ATRIUM,228,COLLAB,"[209, 228]",Student
0,820,577,EXAM SUITE CORRIDOR,212,DIAGNOSTIC CLASS LAB STORAGE,"[577, 592, 440, 304, 181, 209, 84, 229, 212]",Student
0,821,394,EAST ATRIUM,264,PEDIATRIC CLASS LAB,"[394, 255, 395, 264]",Student
0,822,601,PATIENT UNIT CORRIDOR,154,HUDDLE,"[601, 604, 594, 613, 593, 488, 373, 206, 210, 231, 214, 154]",Student
0,823,69,PUBLIC CORR.,31,CLASSROOM,"[69, 53, 32, 31]",Student
0,824,210,ADMIN CORR.,405,COLLAB,"[210, 206, 373, 488, 489, 433, 509, 440, 304, 394, 405]",Student
0,825,35,AUDITORIUM,81,COMPUTER CLASSROOM,"[35, 53, 42, 181, 209, 81]",Student
0,826,179,ELEVATOR,154,HUDDLE,"[179, 44, 53, 69, 55, 206, 210, 231, 214, 154]",Student
0,827,509,EAST ATRIUM,260,RESEARCH,"[509, 440, 304, 394, 396, 260]",Student
0,828,592,STAIR 01,81,COMPUTER CLASSROOM,"[592, 440, 304, 181, 209, 81]",Student
0,829,394,EAST ATRIUM,227,COLLAB,"[394, 304, 181, 209, 84, 229, 226, 125, 235, 227]",Student
0,830,493,STAIR 04,78,DIAGNOSTIC CLASS LAB,"[493, 509, 440, 304, 181, 209, 84, 229, 212, 78]",Student
0,831,394,EAST ATRIUM,267,RESEARCH,"[394, 396, 267]",Student
0,832,394,EAST ATRIUM,261,RESEARCH,"[394, 396, 261]",Student
0,833,27,STAIR,262,RESEARCH,"[27, 43, 180, 303, 394, 396, 262]",Student
0,834,512,WEST ATRIUM,84,CLASSROOM (30),"[512, 433, 509, 440, 304, 181, 209, 84]",Student
0,835,378,PUBLIC (ENTRY),516,COLLAB,"[378, 410, 334, 380, 404, 348, 373, 488, 489, 433, 509, 516]",Student
0,836,612,PUBLIC CORR.,212,DIAGNOSTIC CLASS LAB STORAGE,"[612, 611, 568, 441, 302, 179, 209, 84, 229, 212]",Student
0,837,348,ADMIN CORR.,83,CLASSROOM (30),"[348, 373, 206, 210, 240, 211, 99, 209, 84, 83]",Student
0,838,53,EAST ATRIUM,375,COLLAB,"[53, 42, 181, 304, 394, 259, 375]",Student
0,839,209,EAST ATRIUM,375,COLLAB,"[209, 181, 304, 394, 259, 375]",Student
0,840,27,STAIR,431,COLLAB HUB,"[27, 43, 180, 303, 442, 509, 433, 489, 476, 431]",Student
0,841,209,EAST ATRIUM,80,CLASSROOM,"[209, 80]",Student
0,842,303,STAIR,153,HUDDLE,"[303, 442, 509, 433, 489, 488, 373, 206, 210, 231, 214, 159, 153]",Student
0,843,509,EAST ATRIUM,211,COLLAB,"[509, 440, 304, 181, 209, 99, 211]",Student
0,844,209,EAST ATRIUM,439,COLLAB HUB,"[209, 181, 304, 440, 509, 412, 511, 491, 439]",Student
0,845,9,BUILDING LOBBY,153,HUDDLE,"[9, 29, 18, 8, 17, 44, 53, 69, 55, 206, 210, 231, 214, 159, 153]",Student
0,846,53,EAST ATRIUM,82,COMPUTER CLASSROOM,"[53, 42, 181, 209, 82]",Student
0,847,394,EAST ATRIUM,267,RESEARCH,"[394, 396, 267]",Student
0,848,373,STAIR 03,253,CLASSROOM,"[373, 488, 489, 433, 509, 440, 304, 253]",Student
0,849,348,ADMIN CORR.,76,CLASSROOM,"[348, 373, 206, 210, 240, 211, 99, 209, 76]",Student
0,850,56,VESTIBULE,154,HUDDLE,"[56, 53, 69, 55, 206, 210, 231, 214, 154]",Student
0,851,592,STAIR 01,228,COLLAB,"[592, 440, 304, 181, 209, 228]",Student
0,852,53,EAST ATRIUM,430,HUDDLE,"[53, 69, 55, 206, 373, 488, 489, 462, 492, 466, 430]",Student
0,853,612,PUBLIC CORR.,255,ANATOMY CLASS LAB,"[612, 611, 568, 441, 302, 394, 255]",Student
0,854,35,AUDITORIUM,466,OPEN HUDDLE,"[35, 53, 69, 55, 206, 373, 488, 489, 462, 492, 466]",Student
0,855,348,ADMIN CORR.,264,PEDIATRIC CLASS LAB,"[348, 343, 406, 375, 259, 394, 255, 395, 264]",Student
0,856,394,EAST ATRIUM,106,RESEARCH,"[394, 304, 181, 209, 84, 229, 226, 125, 106]",Student
0,857,394,EAST ATRIUM,439,COLLAB HUB,"[394, 304, 440, 509, 412, 511, 491, 439]",Student
0,858,579,PATIENT UNIT CORRIDOR,466,OPEN HUDDLE,"[579, 599, 442, 509, 433, 466]",Student
0,859,209,EAST ATRIUM,38,CLASSROOM,"[209, 181, 42, 53, 38]",Student
0,860,209,EAST ATRIUM,79,CLASSROOM,"[209, 79]",Student
0,861,29,PREFUNCTION,211,COLLAB,"[29, 18, 8, 17, 44, 179, 209, 99, 211]",Student
0,862,394,EAST ATRIUM,36,CLASSROOM,"[394, 304, 181, 42, 53, 36]",Student
0,863,577,EXAM SUITE CORRIDOR,38,CLASSROOM,"[577, 592, 440, 304, 181, 42, 53, 38]",Student
0,864,27,STAIR,125,RESEARCH,"[27, 43, 180, 209, 84, 229, 226, 125]",Student
0,865,210,ADMIN CORR.,35,AUDITORIUM,"[210, 206, 55, 69, 53, 35]",Student
0,866,396,ADMIN CORR.,414,MAKERSPACE MEDIA LAB,"[396, 394, 304, 440, 509, 412, 414]",Student
0,867,509,EAST ATRIUM,35,AUDITORIUM,"[509, 440, 304, 181, 42, 53, 35]",Student
0,868,140,SEMINAR,264,PEDIATRIC CLASS LAB,"[140, 224, 181, 304, 394, 255, 395, 264]",Student
0,869,210,ADMIN CORR.,1,AUDITORIUM,"[210, 206, 55, 69, 53, 44, 17, 8, 18, 26, 1]",Student
0,870,509,EAST ATRIUM,249,CLASSROOM,"[509, 440, 304, 394, 249]",Student
0,871,1,AUDITORIUM,37,CLASSROOM,"[1, 6, 27, 43, 37]",Student
0,872,512,WEST ATRIUM,264,PEDIATRIC CLASS LAB,"[512, 433, 509, 440, 304, 394, 255, 395, 264]",Student
0,873,509,EAST ATRIUM,78,DIAGNOSTIC CLASS LAB,"[509, 440, 304, 181, 209, 84, 229, 212, 78]",Student
0,874,394,EAST ATRIUM,466,OPEN HUDDLE,"[394, 304, 440, 509, 433, 466]",Student
0,875,509,EAST ATRIUM,38,CLASSROOM,"[509, 440, 304, 181, 42, 53, 38]",Student
0,876,35,AUDITORIUM,248,CLASSROOM,"[35, 53, 42, 181, 304, 394, 248]",Student
0,877,209,EAST ATRIUM,32,CLASSROOM,"[209, 181, 42, 67, 32]",Student
0,878,394,EAST ATRIUM,439,COLLAB HUB,"[394, 304, 440, 509, 412, 511, 491, 439]",Student
0,879,394,EAST ATRIUM,125,RESEARCH,"[394, 304, 181, 209, 84, 229, 226, 125]",Student
0,880,53,EAST ATRIUM,261,RESEARCH,"[53, 42, 181, 304, 394, 396, 261]",Student
0,881,179,ELEVATOR,259,CLASSROOM,"[179, 302, 394, 259]",Student
0,882,509,EAST ATRIUM,262,RESEARCH,"[509, 440, 304, 394, 396, 262]",Student
0,883,53,EAST ATRIUM,516,COLLAB,"[53, 42, 181, 304, 440, 509, 516]",Student
0,884,598,STAIR 04,516,COLLAB,"[598, 493, 509, 516]",Student
0,885,209,EAST ATRIUM,80,CLASSROOM,"[209, 80]",Student
0,886,433,PUBLIC CORR,421,CLASSROOM,"[433, 489, 499, 517, 490, 421]",Student
0,887,509,EAST ATRIUM,153,HUDDLE,"[509, 433, 489, 488, 373, 206, 210, 231, 214, 159, 153]",Student
0,888,53,EAST ATRIUM,81,COMPUTER CLASSROOM,"[53, 42, 181, 209, 81]",Student
0,889,140,SEMINAR,252,CLASSROOM,"[140, 224, 181, 304, 252]",Student
0,890,69,PUBLIC CORR.,77,CLASSROOM,"[69, 53, 42, 181, 209, 77]",Student
0,891,618,ADMIN CORRIDOR,212,DIAGNOSTIC CLASS LAB STORAGE,"[618, 615, 620, 613, 593, 488, 489, 433, 509, 440, 304, 181, 209, 84, 229, 212]",Student
0,892,509,EAST ATRIUM,99,CLASSROOM,"[509, 440, 304, 181, 209, 99]",Student
0,893,35,AUDITORIUM,31,CLASSROOM,"[35, 53, 32, 31]",Student
0,894,577,EXAM SUITE CORRIDOR,78,DIAGNOSTIC CLASS LAB,"[577, 592, 440, 304, 181, 209, 84, 229, 212, 78]",Student
0,895,210,ADMIN CORR.,58,CLASSROOM STORAGE,"[210, 206, 55, 69, 53, 58]",Student
0,896,493,STAIR 04,430,HUDDLE,"[493, 509, 433, 466, 430]",Student
0,897,577,EXAM SUITE CORRIDOR,253,CLASSROOM,"[577, 592, 440, 304, 253]",Student
0,898,374,PUBLIC CORR.,264,PEDIATRIC CLASS LAB,"[374, 343, 406, 375, 259, 394, 255, 395, 264]",Student
0,899,509,EAST ATRIUM,516,COLLAB,"[509, 516]",Student
0,900,35,AUDITORIUM,211,COLLAB,"[35, 53, 42, 181, 209, 99, 211]",Student
0,901,1,AUDITORIUM,421,CLASSROOM,"[1, 26, 18, 8, 17, 44, 179, 302, 441, 509, 421]",Student
0,902,68,STAIR 04,248,CLASSROOM,"[68, 53, 42, 181, 304, 394, 248]",Student
0,903,180,STAIR 02,490,COLLAB,"[180, 303, 442, 509, 421, 490]",Student
0,904,376,PUBLIC (STAIR),211,COLLAB,"[376, 394, 304, 181, 209, 99, 211]",Student
0,905,394,EAST ATRIUM,262,RESEARCH,"[394, 396, 262]",Student
0,906,1,AUDITORIUM,375,COLLAB,"[1, 26, 18, 8, 17, 44, 179, 302, 394, 259, 375]",Student
0,907,180,STAIR 02,248,CLASSROOM,"[180, 303, 394, 248]",Student
0,908,394,EAST ATRIUM,84,CLASSROOM (30),"[394, 304, 181, 209, 84]",Student
0,909,394,EAST ATRIUM,76,CLASSROOM,"[394, 304, 181, 209, 76]",Student
0,910,374,PUBLIC CORR.,99,CLASSROOM,"[374, 348, 373, 206, 210, 240, 211, 99]",Student
0,911,209,EAST ATRIUM,58,CLASSROOM STORAGE,"[209, 181, 42, 53, 58]",Student
0,912,215,ADMIN CORR.,248,CLASSROOM,"[215, 91, 166, 236, 226, 229, 84, 209, 181, 304, 394, 248]",Student
0,913,35,AUDITORIUM,290,HUDDLE,"[35, 53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,914,35,AUDITORIUM,290,HUDDLE,"[35, 53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,915,348,ADMIN CORR.,375,COLLAB,"[348, 343, 406, 375]",Student
0,916,509,EAST ATRIUM,252,CLASSROOM,"[509, 442, 303, 252]",Student
0,917,577,EXAM SUITE CORRIDOR,99,CLASSROOM,"[577, 592, 440, 304, 181, 209, 99]",Student
0,918,579,PATIENT UNIT CORRIDOR,290,HUDDLE,"[579, 599, 442, 509, 433, 489, 488, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,919,394,EAST ATRIUM,38,CLASSROOM,"[394, 304, 181, 42, 53, 38]",Student
0,920,231,PUBLIC CORR.,38,CLASSROOM,"[231, 210, 206, 55, 69, 53, 38]",Student
0,921,1,AUDITORIUM,264,PEDIATRIC CLASS LAB,"[1, 26, 18, 8, 17, 44, 179, 302, 394, 255, 395, 264]",Student
0,922,511,PUBLIC CORR.,158,COLLAB,"[511, 433, 489, 488, 373, 206, 210, 231, 158]",Student
0,923,348,ADMIN CORR.,253,CLASSROOM,"[348, 373, 488, 489, 433, 509, 440, 304, 253]",Student
0,924,394,EAST ATRIUM,414,MAKERSPACE MEDIA LAB,"[394, 304, 440, 509, 412, 414]",Student
0,925,53,EAST ATRIUM,76,CLASSROOM,"[53, 42, 181, 209, 76]",Student
0,926,53,EAST ATRIUM,83,CLASSROOM (30),"[53, 42, 181, 209, 84, 83]",Student
0,927,209,EAST ATRIUM,106,RESEARCH,"[209, 84, 229, 226, 125, 106]",Student
0,928,394,EAST ATRIUM,262,RESEARCH,"[394, 396, 262]",Student
0,929,209,EAST ATRIUM,228,COLLAB,"[209, 228]",Student
0,930,181,STAIR 01,439,COLLAB HUB,"[181, 304, 440, 509, 412, 511, 491, 439]",Student
0,931,209,EAST ATRIUM,261,RESEARCH,"[209, 181, 304, 394, 396, 261]",Student
0,932,35,AUDITORIUM,252,CLASSROOM,"[35, 53, 42, 181, 304, 252]",Student
0,933,611,EAST ATRIUM,79,CLASSROOM,"[611, 568, 441, 302, 179, 209, 79]",Student
0,934,579,PATIENT UNIT CORRIDOR,79,CLASSROOM,"[579, 599, 442, 303, 180, 209, 79]",Student
0,935,53,EAST ATRIUM,253,CLASSROOM,"[53, 42, 181, 304, 253]",Student
0,936,53,EAST ATRIUM,414,MAKERSPACE MEDIA LAB,"[53, 42, 181, 304, 440, 509, 412, 414]",Student
0,937,509,EAST ATRIUM,107,RESEARCH,"[509, 440, 304, 181, 209, 84, 229, 226, 125, 107]",Student
0,938,592,STAIR 01,36,CLASSROOM,"[592, 440, 304, 181, 42, 53, 36]",Student
0,939,304,STAIR,58,CLASSROOM STORAGE,"[304, 181, 42, 53, 58]",Student
0,940,268,SEMINAR,32,CLASSROOM,"[268, 304, 181, 42, 67, 32]",Student
0,941,577,EXAM SUITE CORRIDOR,78,DIAGNOSTIC CLASS LAB,"[577, 592, 440, 304, 181, 209, 84, 229, 212, 78]",Student
0,942,35,AUDITORIUM,79,CLASSROOM,"[35, 53, 42, 181, 224, 140, 79]",Student
0,943,394,EAST ATRIUM,78,DIAGNOSTIC CLASS LAB,"[394, 304, 181, 209, 84, 229, 212, 78]",Student
0,944,511,PUBLIC CORR.,37,CLASSROOM,"[511, 412, 509, 442, 303, 180, 43, 37]",Student
0,945,10,ELEVATOR,106,RESEARCH,"[10, 70, 239, 209, 84, 229, 226, 125, 106]",Student
0,946,35,AUDITORIUM,431,COLLAB HUB,"[35, 53, 69, 55, 206, 373, 488, 489, 476, 431]",Student
0,947,394,EAST ATRIUM,76,CLASSROOM,"[394, 304, 181, 209, 76]",Student
0,948,53,EAST ATRIUM,154,HUDDLE,"[53, 69, 55, 206, 210, 231, 214, 154]",Student
0,949,209,EAST ATRIUM,431,COLLAB HUB,"[209, 181, 304, 440, 509, 433, 489, 476, 431]",Student
0,950,611,EAST ATRIUM,125,RESEARCH,"[611, 568, 441, 302, 179, 209, 84, 229, 226, 125]",Student
0,951,577,EXAM SUITE CORRIDOR,419,SKILLS LAB STORAGE,"[577, 592, 440, 509, 433, 512, 419]",Student
0,952,53,EAST ATRIUM,248,CLASSROOM,"[53, 42, 181, 304, 394, 248]",Student
0,953,209,EAST ATRIUM,290,HUDDLE,"[209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,954,612,PUBLIC CORR.,419,SKILLS LAB STORAGE,"[612, 610, 594, 613, 593, 488, 489, 433, 512, 419]",Student
0,955,40,STUDENT SEATING,58,CLASSROOM STORAGE,"[40, 66, 69, 53, 58]",Student
0,956,69,PUBLIC CORR.,99,CLASSROOM,"[69, 55, 206, 210, 240, 211, 99]",Student
0,957,53,EAST ATRIUM,260,RESEARCH,"[53, 42, 181, 304, 394, 396, 260]",Student
0,958,53,EAST ATRIUM,290,HUDDLE,"[53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,959,610,WEST ATRIUM,58,CLASSROOM STORAGE,"[610, 612, 611, 568, 441, 302, 179, 44, 53, 58]",Student
0,960,303,STAIR,79,CLASSROOM,"[303, 180, 209, 79]",Student
0,961,28,STUDENT COLLABORATION,414,MAKERSPACE MEDIA LAB,"[28, 29, 18, 8, 17, 44, 179, 302, 441, 509, 412, 414]",Student
0,962,210,ADMIN CORR.,79,CLASSROOM,"[210, 240, 211, 99, 209, 79]",Student
0,963,612,PUBLIC CORR.,255,ANATOMY CLASS LAB,"[612, 611, 568, 441, 302, 394, 255]",Student
0,964,493,STAIR 04,125,RESEARCH,"[493, 509, 440, 304, 181, 209, 84, 229, 226, 125]",Student
0,965,376,PUBLIC (STAIR),228,COLLAB,"[376, 394, 304, 181, 209, 228]",Student
0,966,577,EXAM SUITE CORRIDOR,34,CLASSROOM,"[577, 592, 440, 304, 181, 42, 53, 69, 34]",Student
0,967,611,EAST ATRIUM,228,COLLAB,"[611, 568, 441, 302, 179, 209, 228]",Student
0,968,53,EAST ATRIUM,212,DIAGNOSTIC CLASS LAB STORAGE,"[53, 42, 181, 209, 84, 229, 212]",Student
0,969,53,EAST ATRIUM,250,ADL CLASS LAB,"[53, 42, 181, 304, 394, 250]",Student
0,970,611,EAST ATRIUM,261,RESEARCH,"[611, 568, 441, 302, 394, 396, 261]",Student
0,971,35,AUDITORIUM,158,COLLAB,"[35, 53, 69, 55, 206, 210, 231, 158]",Student
0,972,209,EAST ATRIUM,81,COMPUTER CLASSROOM,"[209, 81]",Student
0,973,35,AUDITORIUM,430,HUDDLE,"[35, 53, 69, 55, 206, 373, 488, 489, 462, 492, 466, 430]",Student
0,974,35,AUDITORIUM,261,RESEARCH,"[35, 53, 42, 181, 304, 394, 396, 261]",Student
0,975,57,VESTIBULE,430,HUDDLE,"[57, 53, 69, 55, 206, 373, 488, 489, 462, 492, 466, 430]",Student
0,976,509,EAST ATRIUM,99,CLASSROOM,"[509, 440, 304, 181, 209, 99]",Student
0,977,229,PUBLIC CORR.,31,CLASSROOM,"[229, 84, 209, 181, 42, 67, 32, 31]",Student
0,978,28,STUDENT COLLABORATION,466,OPEN HUDDLE,"[28, 29, 18, 8, 17, 44, 179, 302, 441, 509, 433, 466]",Student
0,979,512,WEST ATRIUM,34,CLASSROOM,"[512, 433, 489, 488, 373, 206, 55, 34]",Student
0,980,209,EAST ATRIUM,58,CLASSROOM STORAGE,"[209, 181, 42, 53, 58]",Student
0,981,394,EAST ATRIUM,37,CLASSROOM,"[394, 303, 180, 43, 37]",Student
0,982,27,STAIR,250,ADL CLASS LAB,"[27, 43, 180, 303, 394, 250]",Student
0,983,509,EAST ATRIUM,260,RESEARCH,"[509, 440, 304, 394, 396, 260]",Student
0,984,509,EAST ATRIUM,264,PEDIATRIC CLASS LAB,"[509, 440, 304, 394, 255, 395, 264]",Student
0,985,9,BUILDING LOBBY,79,CLASSROOM,"[9, 29, 18, 8, 17, 44, 179, 209, 79]",Student
0,986,394,EAST ATRIUM,430,HUDDLE,"[394, 304, 440, 509, 433, 466, 430]",Student
0,987,394,EAST ATRIUM,83,CLASSROOM (30),"[394, 304, 181, 209, 84, 83]",Student
0,988,53,EAST ATRIUM,125,RESEARCH,"[53, 42, 181, 209, 84, 229, 226, 125]",Student
0,989,53,EAST ATRIUM,82,COMPUTER CLASSROOM,"[53, 42, 181, 209, 82]",Student
0,990,180,STAIR 02,259,CLASSROOM,"[180, 303, 394, 259]",Student
0,991,611,EAST ATRIUM,253,CLASSROOM,"[611, 626, 592, 440, 304, 253]",Student
0,992,613,ADMIN CORR.,249,CLASSROOM,"[613, 593, 488, 489, 433, 509, 440, 304, 394, 249]",Student
0,993,509,EAST ATRIUM,80,CLASSROOM,"[509, 440, 304, 181, 224, 140, 80]",Student
0,994,53,EAST ATRIUM,255,ANATOMY CLASS LAB,"[53, 42, 181, 304, 394, 255]",Student
0,995,210,ADMIN CORR.,466,OPEN HUDDLE,"[210, 206, 373, 488, 489, 462, 492, 466]",Student
0,996,612,PUBLIC CORR.,99,CLASSROOM,"[612, 611, 568, 441, 302, 179, 209, 99]",Student
0,997,611,EAST ATRIUM,166,HUDDLE,"[611, 568, 441, 302, 179, 209, 84, 229, 226, 236, 166]",Student
0,998,209,EAST ATRIUM,108,RESEARCH,"[209, 84, 229, 226, 125, 108]",Student
0,999,394,EAST ATRIUM,82,COMPUTER CLASSROOM,"[394, 304, 181, 209, 82]",Student
0,1000,398,DIAGNOSTIC CLASS LAB,78,DIAGNOSTIC CLASS LAB,"[398, 396, 394, 304, 181, 209, 84, 229, 212, 78]",Academic
0,1001,209,HUDDLE,429,HUDDLE,"[209, 181, 304, 440, 509, 412, 511, 491, 439, 510, 429]",Academic
0,1002,210,RESEARCH,262,RESEARCH,"[210, 206, 373, 488, 489, 433, 509, 440, 304, 394, 396, 262]",Academic
0,1003,579,COLLAB HUB,431,COLLAB HUB,"[579, 599, 442, 509, 433, 489, 476, 431]",Academic
0,1004,373,RESEARCH,125,RESEARCH,"[373, 206, 210, 240, 211, 99, 209, 84, 229, 226, 125]",Academic
0,1005,53,PEDIATRIC CLASS LAB,264,PEDIATRIC CLASS LAB,"[53, 42, 181, 304, 394, 255, 395, 264]",Academic
0,1006,29,DIAGNOSTIC CLASS LAB STORAGE,212,DIAGNOSTIC CLASS LAB STORAGE,"[29, 18, 8, 17, 44, 179, 209, 84, 229, 212]",Academic
